hospital_id,datetime_hour,er_occupancy,staffing_level,avg_wait_time_last_hour,patients_left_without_being_seen_last_hour
H04,30-03-2024 16:00,35,13,82,1
H04,30-03-2024 17:00,47,13,111,0
H04,30-03-2024 18:00,13,10,60,1
H04,30-03-2024 19:00,57,18,60,0
H04,30-03-2024 20:00,28,19,84,0
H04,30-03-2024 21:00,42,17,59,0
H04,30-03-2024 22:00,29,,35,2
H04,30-03-2024 23:00,34,8,70,1
H04,31-03-2024 00:00,29,12,113,1
H05,01-01-2024 00:00,10,13,21,1
H05,01-01-2024 01:00,15,17,59,0
H05,01-01-2024 02:00,12,9,30,2
H05,01-01-2024 03:00,20,20,31,1
H05,01-01-2024 04:00,12,8,100,2
H05,01-01-2024 05:00,39,11,24,0
H05,01-01-2024 06:00,56,8,42,2
H05,01-01-2024 07:00,24,15,99,1
H05,01-01-2024 08:00,44,23,116,0
H05,01-01-2024 09:00,50,22,47,0
H05,01-01-2024 10:00,43,20,97,1
H05,01-01-2024 11:00,35,19,44,1
H05,01-01-2024 12:00,9,14,49,2
H05,01-01-2024 13:00,43,7,116,1
H05,01-01-2024 14:00,5,12,51,2
H05,01-01-2024 15:00,35,15,75,1
H05,01-01-2024 16:00,28,18,93,1
H05,01-01-2024 17:00,6,13,83,0
H05,01-01-2024 18:00,30,10,26,2
H05,01-01-2024 19:00,7,9,60,1
H05,01-01-2024 20:00,22,15,69,0
H05,01-01-2024 21:00,39,7,88,2
H05,01-01-2024 22:00,51,22,46,1
H05,01-01-2024 23:00,21,20,60,1
H05,02-01-2024 00:00,59,23,117,0
H05,02-01-2024 01:00,15,6,40,2
H05,02-01-2024 02:00,33,24,40,1
H05,02-01-2024 03:00,57,11,49,0
H05,02-01-2024 04:00,51,12,79,1
H05,02-01-2024 05:00,44,24,35,2
H05,02-01-2024 06:00,44,22,60,1
H05,02-01-2024 07:00,26,19,95,1
H05,02-01-2024 08:00,24,23,101,2
H05,02-01-2024 09:00,51,9,75,2
H05,02-01-2024 10:00,36,8,107,2
H05,02-01-2024 11:00,13,7,30,1
H05,02-01-2024 12:00,54,6,70,0
H05,02-01-2024 13:00,20,19,75,1
H05,02-01-2024 14:00,33,18,105,1
H05,02-01-2024 15:00,52,20,20,1
H05,02-01-2024 16:00,48,15,92,1
H05,02-01-2024 17:00,22,6,44,0
H05,02-01-2024 18:00,41,14,116,2
H05,02-01-2024 19:00,10,20,39,0
H05,02-01-2024 20:00,39,21,91,2
H05,02-01-2024 21:00,55,11,30,1
H05,02-01-2024 22:00,13,8,76,1
H05,02-01-2024 23:00,12,13,72,1
H05,03-01-2024 00:00,32,11,110,2
H05,03-01-2024 01:00,43,9,76,2
H05,03-01-2024 02:00,37,12,49,2
H05,03-01-2024 03:00,52,20,100,0
H05,03-01-2024 04:00,11,18,37,1
H05,03-01-2024 05:00,29,20,79,0
H05,03-01-2024 06:00,16,15,27,1
H05,03-01-2024 07:00,38,20,83,0
H05,03-01-2024 08:00,42,16,32,2
H05,03-01-2024 09:00,51,13,71,2
H05,03-01-2024 10:00,48,15,89,1
H05,03-01-2024 11:00,37,5,29,1
H05,03-01-2024 12:00,26,24,112,0
H05,03-01-2024 13:00,15,18,43,0
H05,03-01-2024 14:00,36,6,48,2
H05,03-01-2024 15:00,18,16,51,2
H05,03-01-2024 16:00,7,21,35,1
H05,03-01-2024 17:00,13,11,107,2
H05,03-01-2024 18:00,28,20,60,0
H05,03-01-2024 19:00,22,19,110,1
H05,03-01-2024 20:00,48,,29,0
H05,03-01-2024 21:00,52,7,61,1
H05,03-01-2024 22:00,28,23,78,1
H05,03-01-2024 23:00,45,15,53,1
H05,04-01-2024 00:00,14,16,118,1
H05,04-01-2024 01:00,20,16,119,1
H05,04-01-2024 02:00,56,14,91,1
H05,04-01-2024 03:00,20,14,20,0
H05,04-01-2024 04:00,21,23,61,1
H05,04-01-2024 05:00,8,14,46,0
H05,04-01-2024 06:00,35,8,65,0
H05,04-01-2024 07:00,39,16,33,0
H05,04-01-2024 08:00,59,21,100,1
H05,04-01-2024 09:00,51,17,25,0
H05,04-01-2024 10:00,8,20,92,0
H05,04-01-2024 11:00,22,9,113,0
H05,04-01-2024 12:00,39,24,36,2
H05,04-01-2024 13:00,9,17,68,2
H05,04-01-2024 14:00,16,23,44,0
H05,04-01-2024 15:00,59,15,88,2
H05,04-01-2024 16:00,40,6,114,2
H05,04-01-2024 17:00,51,11,54,2
H05,04-01-2024 18:00,12,16,105,0
H05,04-01-2024 19:00,53,21,47,0
H05,04-01-2024 20:00,30,9,107,1
H05,04-01-2024 21:00,55,18,79,1
H05,04-01-2024 22:00,54,19,38,2
H05,04-01-2024 23:00,11,13,73,2
H05,05-01-2024 00:00,12,5,118,1
H05,05-01-2024 01:00,22,,50,1
H05,05-01-2024 02:00,20,20,80,1
H05,05-01-2024 03:00,56,8,86,2
H05,05-01-2024 04:00,25,24,71,2
H05,05-01-2024 05:00,5,12,112,1
H05,05-01-2024 06:00,38,16,71,0
H05,05-01-2024 07:00,45,20,82,1
H05,05-01-2024 08:00,43,8,116,1
H05,05-01-2024 09:00,19,19,56,0
H05,05-01-2024 10:00,10,18,45,0
H05,05-01-2024 11:00,45,5,56,1
H05,05-01-2024 12:00,20,22,64,1
H05,05-01-2024 13:00,26,23,22,0
H05,05-01-2024 14:00,6,22,44,0
H05,05-01-2024 15:00,35,18,44,1
H05,05-01-2024 16:00,42,7,96,1
H05,05-01-2024 17:00,17,5,101,1
H05,05-01-2024 18:00,43,6,45,1
H05,05-01-2024 19:00,12,11,81,2
H05,05-01-2024 20:00,34,15,118,1
H05,05-01-2024 21:00,36,21,108,0
H05,05-01-2024 22:00,44,10,97,0
H05,05-01-2024 23:00,35,8,40,0
H05,06-01-2024 00:00,9,17,38,1
H05,06-01-2024 01:00,43,10,108,0
H05,06-01-2024 02:00,25,19,88,0
H05,06-01-2024 03:00,5,6,67,1
H05,06-01-2024 04:00,46,21,75,2
H05,06-01-2024 05:00,32,16,24,1
H05,06-01-2024 06:00,31,10,113,1
H05,06-01-2024 07:00,6,8,39,2
H05,06-01-2024 08:00,43,20,28,1
H05,06-01-2024 09:00,40,24,25,2
H05,06-01-2024 10:00,22,24,59,1
H05,06-01-2024 11:00,15,18,50,2
H05,06-01-2024 12:00,27,14,94,0
H05,06-01-2024 13:00,58,12,84,0
H05,06-01-2024 14:00,51,12,62,1
H05,06-01-2024 15:00,8,13,59,1
H05,06-01-2024 16:00,52,8,112,0
H05,06-01-2024 17:00,16,24,75,1
H05,06-01-2024 18:00,35,,48,2
H05,06-01-2024 19:00,8,18,84,0
H05,06-01-2024 20:00,23,18,36,2
H05,06-01-2024 21:00,57,12,100,2
H05,06-01-2024 22:00,33,17,63,0
H05,06-01-2024 23:00,47,7,24,2
H05,07-01-2024 00:00,21,5,22,2
H05,07-01-2024 01:00,26,24,114,2
H05,07-01-2024 02:00,56,13,76,1
H05,07-01-2024 03:00,20,19,94,2
H05,07-01-2024 04:00,57,15,96,1
H05,07-01-2024 05:00,24,12,48,0
H05,07-01-2024 06:00,41,17,63,2
H05,07-01-2024 07:00,8,17,45,2
H05,07-01-2024 08:00,48,20,44,1
H05,07-01-2024 09:00,43,21,24,2
H05,07-01-2024 10:00,53,15,82,1
H05,07-01-2024 11:00,44,18,119,2
H05,07-01-2024 12:00,12,13,50,1
H05,07-01-2024 13:00,30,17,102,2
H05,07-01-2024 14:00,32,6,66,2
H05,07-01-2024 15:00,14,12,57,0
H05,07-01-2024 16:00,34,21,23,2
H05,07-01-2024 17:00,24,8,46,1
H05,07-01-2024 18:00,47,17,64,2
H05,07-01-2024 19:00,34,13,51,2
H05,07-01-2024 20:00,17,13,39,1
H05,07-01-2024 21:00,48,16,109,1
H05,07-01-2024 22:00,27,14,78,1
H05,07-01-2024 23:00,57,17,113,2
H05,08-01-2024 00:00,31,11,41,0
H05,08-01-2024 01:00,18,19,36,2
H05,08-01-2024 02:00,51,20,58,2
H05,08-01-2024 03:00,7,14,69,2
H05,08-01-2024 04:00,22,20,61,2
H05,08-01-2024 05:00,14,21,45,1
H05,08-01-2024 06:00,11,23,52,0
H05,08-01-2024 07:00,37,14,69,2
H05,08-01-2024 08:00,36,8,45,2
H05,08-01-2024 09:00,31,13,113,1
H05,08-01-2024 10:00,8,14,90,0
H05,08-01-2024 11:00,56,11,37,1
H05,08-01-2024 12:00,32,17,58,1
H05,08-01-2024 13:00,25,17,76,0
H05,08-01-2024 14:00,49,24,38,0
H05,08-01-2024 15:00,20,19,20,0
H05,08-01-2024 16:00,16,10,80,0
H05,08-01-2024 17:00,29,9,91,1
H05,08-01-2024 18:00,55,15,95,1
H05,08-01-2024 19:00,14,22,103,1
H05,08-01-2024 20:00,51,21,117,0
H05,08-01-2024 21:00,31,21,88,1
H05,08-01-2024 22:00,51,10,81,0
H05,08-01-2024 23:00,29,9,95,1
H05,09-01-2024 00:00,17,19,76,0
H05,09-01-2024 01:00,14,8,80,2
H05,09-01-2024 02:00,21,11,53,1
H05,09-01-2024 03:00,8,19,68,0
H05,09-01-2024 04:00,6,9,119,2
H05,09-01-2024 05:00,5,8,105,1
H05,09-01-2024 06:00,19,21,98,2
H05,09-01-2024 07:00,40,14,70,1
H05,09-01-2024 08:00,42,8,70,1
H05,09-01-2024 09:00,10,23,66,0
H05,09-01-2024 10:00,38,22,35,2
H05,09-01-2024 11:00,42,6,104,2
H05,09-01-2024 12:00,20,11,114,0
H05,09-01-2024 13:00,16,8,32,1
H05,09-01-2024 14:00,19,9,41,2
H05,09-01-2024 15:00,29,11,31,2
H05,09-01-2024 16:00,34,5,30,1
H05,09-01-2024 17:00,30,17,63,0
H05,09-01-2024 18:00,42,7,105,1
H05,09-01-2024 19:00,20,18,22,1
H05,09-01-2024 20:00,55,21,42,0
H05,09-01-2024 21:00,41,13,90,1
H05,09-01-2024 22:00,46,5,46,0
H05,09-01-2024 23:00,8,6,112,0
H05,10-01-2024 00:00,31,15,31,1
H05,10-01-2024 01:00,51,13,67,2
H05,10-01-2024 02:00,44,17,111,0
H05,10-01-2024 03:00,17,16,65,2
H05,10-01-2024 04:00,32,14,95,2
H05,10-01-2024 05:00,51,6,91,2
H05,10-01-2024 06:00,29,17,78,0
H05,10-01-2024 07:00,34,8,21,0
H05,10-01-2024 08:00,17,18,20,1
H05,10-01-2024 09:00,38,5,47,0
H05,10-01-2024 10:00,18,11,46,1
H05,10-01-2024 11:00,24,20,44,0
H05,10-01-2024 12:00,24,,89,0
H05,10-01-2024 13:00,36,16,62,0
H05,10-01-2024 14:00,22,10,112,1
H05,10-01-2024 15:00,13,13,60,1
H05,10-01-2024 16:00,41,18,33,2
H05,10-01-2024 17:00,16,14,106,0
H05,10-01-2024 18:00,27,13,81,0
H05,10-01-2024 19:00,36,9,88,0
H05,10-01-2024 20:00,12,5,112,1
H05,10-01-2024 21:00,12,15,43,0
H05,10-01-2024 22:00,10,20,91,0
H05,10-01-2024 23:00,15,21,118,2
H05,11-01-2024 00:00,29,9,36,2
H05,11-01-2024 01:00,17,7,117,0
H05,11-01-2024 02:00,59,18,101,1
H05,11-01-2024 03:00,27,14,22,2
H05,11-01-2024 04:00,40,20,58,1
H05,11-01-2024 05:00,13,11,73,2
H05,11-01-2024 06:00,7,22,113,0
H05,11-01-2024 07:00,32,11,102,0
H05,11-01-2024 08:00,44,21,56,2
H05,11-01-2024 09:00,24,23,58,1
H05,11-01-2024 10:00,22,11,72,0
H05,11-01-2024 11:00,23,8,62,2
H05,11-01-2024 12:00,25,15,109,1
H05,11-01-2024 13:00,26,9,83,1
H05,11-01-2024 14:00,40,10,81,0
H05,11-01-2024 15:00,20,9,27,2
H05,11-01-2024 16:00,51,14,64,1
H05,11-01-2024 17:00,39,15,109,2
H05,11-01-2024 18:00,46,14,28,0
H05,11-01-2024 19:00,59,11,81,0
H05,11-01-2024 20:00,47,21,87,1
H05,11-01-2024 21:00,19,20,98,0
H05,11-01-2024 22:00,18,7,72,2
H05,11-01-2024 23:00,31,14,119,2
H05,12-01-2024 00:00,39,13,85,0
H05,12-01-2024 01:00,18,13,27,1
H05,12-01-2024 02:00,48,15,99,1
H05,12-01-2024 03:00,32,8,90,2
H05,12-01-2024 04:00,27,7,32,0
H05,12-01-2024 05:00,19,5,93,0
H05,12-01-2024 06:00,33,16,74,1
H05,12-01-2024 07:00,59,24,26,1
H05,12-01-2024 08:00,46,7,96,2
H05,12-01-2024 09:00,32,21,20,2
H05,12-01-2024 10:00,5,21,101,1
H05,12-01-2024 11:00,11,21,81,2
H05,12-01-2024 12:00,32,13,111,2
H05,12-01-2024 13:00,43,14,84,1
H05,12-01-2024 14:00,41,5,34,0
H05,12-01-2024 15:00,39,5,82,1
H05,12-01-2024 16:00,20,13,80,2
H05,12-01-2024 17:00,25,,97,0
H05,12-01-2024 18:00,48,16,86,1
H05,12-01-2024 19:00,28,5,37,1
H05,12-01-2024 20:00,28,,24,2
H05,12-01-2024 21:00,49,19,21,2
H05,12-01-2024 22:00,29,8,86,2
H05,12-01-2024 23:00,10,19,24,1
H05,13-01-2024 00:00,51,6,54,0
H05,13-01-2024 01:00,30,15,64,2
H05,13-01-2024 02:00,25,9,67,0
H05,13-01-2024 03:00,13,17,114,0
H05,13-01-2024 04:00,32,20,108,1
H05,13-01-2024 05:00,57,9,65,0
H05,13-01-2024 06:00,25,6,101,0
H05,13-01-2024 07:00,6,10,55,2
H05,13-01-2024 08:00,54,18,111,0
H05,13-01-2024 09:00,20,17,113,1
H05,13-01-2024 10:00,41,16,66,1
H05,13-01-2024 11:00,58,23,20,0
H05,13-01-2024 12:00,24,23,73,0
H05,13-01-2024 13:00,7,20,43,2
H05,13-01-2024 14:00,30,8,53,2
H05,13-01-2024 15:00,21,17,37,2
H05,13-01-2024 16:00,39,14,49,2
H05,13-01-2024 17:00,57,17,51,1
H05,13-01-2024 18:00,9,21,50,1
H05,13-01-2024 19:00,16,8,36,0
H05,13-01-2024 20:00,53,23,59,1
H05,13-01-2024 21:00,7,7,68,1
H05,13-01-2024 22:00,38,17,22,2
H05,13-01-2024 23:00,16,24,32,2
H05,14-01-2024 00:00,53,21,45,1
H05,14-01-2024 01:00,24,20,49,2
H05,14-01-2024 02:00,8,15,65,1
H05,14-01-2024 03:00,38,21,109,2
H05,14-01-2024 04:00,56,6,59,2
H05,14-01-2024 05:00,49,22,75,1
H05,14-01-2024 06:00,50,6,35,0
H05,14-01-2024 07:00,45,22,85,0
H05,14-01-2024 08:00,53,20,59,1
H05,14-01-2024 09:00,41,,75,0
H05,14-01-2024 10:00,15,12,106,0
H05,14-01-2024 11:00,31,17,49,1
H05,14-01-2024 12:00,39,22,88,0
H05,14-01-2024 13:00,15,8,28,0
H05,14-01-2024 14:00,18,15,60,1
H05,14-01-2024 15:00,34,7,62,0
H05,14-01-2024 16:00,28,24,25,0
H05,14-01-2024 17:00,10,10,98,1
H05,14-01-2024 18:00,28,5,56,1
H05,14-01-2024 19:00,54,8,100,2
H05,14-01-2024 20:00,22,9,85,1
H05,14-01-2024 21:00,52,18,101,0
H05,14-01-2024 22:00,59,23,47,2
H05,14-01-2024 23:00,27,7,68,2
H05,15-01-2024 00:00,8,11,38,0
H05,15-01-2024 01:00,20,12,51,2
H05,15-01-2024 02:00,51,14,75,1
H05,15-01-2024 03:00,51,11,73,2
H05,15-01-2024 04:00,16,18,32,0
H05,15-01-2024 05:00,45,24,91,1
H05,15-01-2024 06:00,55,6,41,2
H05,15-01-2024 07:00,59,21,52,1
H05,15-01-2024 08:00,10,6,57,1
H05,15-01-2024 09:00,57,20,98,0
H05,15-01-2024 10:00,18,22,95,2
H05,15-01-2024 11:00,38,19,66,0
H05,15-01-2024 12:00,15,23,26,2
H05,15-01-2024 13:00,36,22,36,2
H05,15-01-2024 14:00,15,,76,0
H05,15-01-2024 15:00,58,24,28,2
H05,15-01-2024 16:00,40,16,51,1
H05,15-01-2024 17:00,40,20,26,2
H05,15-01-2024 18:00,32,17,61,2
H05,15-01-2024 19:00,16,17,115,0
H05,15-01-2024 20:00,47,14,22,0
H05,15-01-2024 21:00,36,9,69,2
H05,15-01-2024 22:00,25,20,107,0
H05,15-01-2024 23:00,10,12,86,2
H05,16-01-2024 00:00,12,5,67,2
H05,16-01-2024 01:00,33,21,76,0
H05,16-01-2024 02:00,43,14,65,1
H05,16-01-2024 03:00,35,7,83,0
H05,16-01-2024 04:00,24,5,118,1
H05,16-01-2024 05:00,43,23,88,2
H05,16-01-2024 06:00,8,10,74,2
H05,16-01-2024 07:00,43,20,49,0
H05,16-01-2024 08:00,22,19,68,0
H05,16-01-2024 09:00,7,18,44,0
H05,16-01-2024 10:00,13,16,96,2
H05,16-01-2024 11:00,45,12,79,2
H05,16-01-2024 12:00,44,17,63,0
H05,16-01-2024 13:00,18,,68,0
H05,16-01-2024 14:00,13,9,114,2
H05,16-01-2024 15:00,38,22,58,2
H05,16-01-2024 16:00,20,12,74,1
H05,16-01-2024 17:00,21,12,52,1
H05,16-01-2024 18:00,43,23,24,0
H05,16-01-2024 19:00,14,16,59,0
H05,16-01-2024 20:00,24,6,99,1
H05,16-01-2024 21:00,9,8,111,2
H05,16-01-2024 22:00,33,24,62,2
H05,16-01-2024 23:00,58,21,107,2
H05,17-01-2024 00:00,32,18,108,2
H05,17-01-2024 01:00,45,17,95,1
H05,17-01-2024 02:00,19,8,37,1
H05,17-01-2024 03:00,38,7,94,2
H05,17-01-2024 04:00,39,6,29,1
H05,17-01-2024 05:00,42,7,74,0
H05,17-01-2024 06:00,37,18,55,1
H05,17-01-2024 07:00,53,8,109,2
H05,17-01-2024 08:00,30,9,84,1
H05,17-01-2024 09:00,28,17,77,0
H05,17-01-2024 10:00,19,17,33,2
H05,17-01-2024 11:00,21,24,83,1
H05,17-01-2024 12:00,7,10,107,1
H05,17-01-2024 13:00,34,11,113,2
H05,17-01-2024 14:00,37,11,37,1
H05,17-01-2024 15:00,31,10,75,2
H05,17-01-2024 16:00,24,9,21,2
H05,17-01-2024 17:00,50,19,118,1
H05,17-01-2024 18:00,51,13,36,0
H05,17-01-2024 19:00,24,17,58,1
H05,17-01-2024 20:00,58,23,48,2
H05,17-01-2024 21:00,12,18,36,1
H05,17-01-2024 22:00,30,11,64,0
H05,17-01-2024 23:00,47,23,37,1
H05,18-01-2024 00:00,21,14,90,1
H05,18-01-2024 01:00,55,15,60,2
H05,18-01-2024 02:00,7,11,49,2
H05,18-01-2024 03:00,40,,47,2
H05,18-01-2024 04:00,38,12,57,0
H05,18-01-2024 05:00,39,6,45,1
H05,18-01-2024 06:00,36,13,60,0
H05,18-01-2024 07:00,55,21,62,1
H05,18-01-2024 08:00,19,24,21,2
H05,18-01-2024 09:00,21,21,109,0
H05,18-01-2024 10:00,8,6,112,1
H05,18-01-2024 11:00,36,16,118,2
H05,18-01-2024 12:00,54,21,43,0
H05,18-01-2024 13:00,16,12,81,1
H05,18-01-2024 14:00,44,5,115,0
H05,18-01-2024 15:00,37,7,32,1
H05,18-01-2024 16:00,35,5,72,2
H05,18-01-2024 17:00,29,13,61,0
H05,18-01-2024 18:00,7,10,52,1
H05,18-01-2024 19:00,11,15,34,2
H05,18-01-2024 20:00,46,7,88,0
H05,18-01-2024 21:00,6,10,36,1
H05,18-01-2024 22:00,47,24,59,2
H05,18-01-2024 23:00,43,22,102,1
H05,19-01-2024 00:00,48,16,43,2
H05,19-01-2024 01:00,41,7,25,1
H05,19-01-2024 02:00,19,19,72,1
H05,19-01-2024 03:00,30,18,116,1
H05,19-01-2024 04:00,35,23,92,2
H05,19-01-2024 05:00,13,9,56,1
H05,19-01-2024 06:00,28,24,94,2
H05,19-01-2024 07:00,36,22,94,2
H05,19-01-2024 08:00,40,21,94,1
H05,19-01-2024 09:00,8,7,114,2
H05,19-01-2024 10:00,44,22,48,2
H05,19-01-2024 11:00,51,9,88,2
H05,19-01-2024 12:00,23,11,56,1
H05,19-01-2024 13:00,49,8,83,1
H05,19-01-2024 14:00,31,15,36,1
H05,19-01-2024 15:00,29,6,91,0
H05,19-01-2024 16:00,26,11,32,1
H05,19-01-2024 17:00,19,12,53,2
H05,19-01-2024 18:00,12,24,97,2
H05,19-01-2024 19:00,40,,53,0
H05,19-01-2024 20:00,17,,31,0
H05,19-01-2024 21:00,15,22,81,2
H05,19-01-2024 22:00,54,6,87,2
H05,19-01-2024 23:00,42,5,110,2
H05,20-01-2024 00:00,45,17,99,0
H05,20-01-2024 01:00,57,20,102,1
H05,20-01-2024 02:00,47,24,52,1
H05,20-01-2024 03:00,30,23,39,1
H05,20-01-2024 04:00,54,16,42,2
H05,20-01-2024 05:00,33,9,41,0
H05,20-01-2024 06:00,52,18,24,2
H05,20-01-2024 07:00,9,14,57,2
H05,20-01-2024 08:00,14,,58,2
H05,20-01-2024 09:00,48,11,49,2
H05,20-01-2024 10:00,17,8,109,1
H05,20-01-2024 11:00,59,11,93,0
H05,20-01-2024 12:00,36,14,104,2
H05,20-01-2024 13:00,20,17,54,0
H05,20-01-2024 14:00,11,6,57,1
H05,20-01-2024 15:00,19,15,74,2
H05,20-01-2024 16:00,37,21,82,0
H05,20-01-2024 17:00,11,12,56,1
H05,20-01-2024 18:00,5,7,87,1
H05,20-01-2024 19:00,8,19,66,0
H05,20-01-2024 20:00,25,17,31,2
H05,20-01-2024 21:00,46,16,111,2
H05,20-01-2024 22:00,40,6,36,2
H05,20-01-2024 23:00,15,21,87,1
H05,21-01-2024 00:00,36,12,35,1
H05,21-01-2024 01:00,19,5,61,1
H05,21-01-2024 02:00,45,10,70,0
H05,21-01-2024 03:00,31,9,72,1
H05,21-01-2024 04:00,7,23,22,2
H05,21-01-2024 05:00,17,17,43,0
H05,21-01-2024 06:00,29,,107,2
H05,21-01-2024 07:00,39,17,29,0
H05,21-01-2024 08:00,24,5,59,1
H05,21-01-2024 09:00,51,10,75,2
H05,21-01-2024 10:00,53,20,53,1
H05,21-01-2024 11:00,58,23,33,2
H05,21-01-2024 12:00,53,,102,2
H05,21-01-2024 13:00,7,7,54,1
H05,21-01-2024 14:00,30,22,48,2
H05,21-01-2024 15:00,18,17,107,2
H05,21-01-2024 16:00,18,9,94,2
H05,21-01-2024 17:00,33,5,47,2
H05,21-01-2024 18:00,19,5,27,0
H05,21-01-2024 19:00,9,16,70,2
H05,21-01-2024 20:00,52,10,105,0
H05,21-01-2024 21:00,15,,36,0
H05,21-01-2024 22:00,29,15,97,0
H05,21-01-2024 23:00,21,23,52,1
H05,22-01-2024 00:00,5,15,30,1
H05,22-01-2024 01:00,36,21,41,2
H05,22-01-2024 02:00,12,13,43,1
H05,22-01-2024 03:00,28,16,84,1
H05,22-01-2024 04:00,27,17,69,1
H05,22-01-2024 05:00,5,7,93,1
H05,22-01-2024 06:00,44,,117,2
H05,22-01-2024 07:00,42,17,63,2
H05,22-01-2024 08:00,34,9,118,2
H05,22-01-2024 09:00,57,15,108,2
H05,22-01-2024 10:00,15,24,51,2
H05,22-01-2024 11:00,16,24,119,1
H05,22-01-2024 12:00,11,12,77,0
H05,22-01-2024 13:00,8,17,33,1
H05,22-01-2024 14:00,47,19,74,1
H05,22-01-2024 15:00,39,10,41,0
H05,22-01-2024 16:00,38,12,101,0
H05,22-01-2024 17:00,31,16,66,0
H05,22-01-2024 18:00,15,18,43,1
H05,22-01-2024 19:00,50,9,97,1
H05,22-01-2024 20:00,40,23,71,0
H05,22-01-2024 21:00,45,11,45,0
H05,22-01-2024 22:00,31,14,57,2
H05,22-01-2024 23:00,34,12,44,0
H05,23-01-2024 00:00,41,16,103,1
H05,23-01-2024 01:00,50,22,42,2
H05,23-01-2024 02:00,55,23,42,1
H05,23-01-2024 03:00,39,,103,1
H05,23-01-2024 04:00,48,17,66,2
H05,23-01-2024 05:00,47,20,24,0
H05,23-01-2024 06:00,14,7,103,2
H05,23-01-2024 07:00,35,21,30,2
H05,23-01-2024 08:00,58,16,25,0
H05,23-01-2024 09:00,32,5,92,0
H05,23-01-2024 10:00,52,9,90,2
H05,23-01-2024 11:00,33,12,116,0
H05,23-01-2024 12:00,37,6,71,1
H05,23-01-2024 13:00,49,6,85,2
H05,23-01-2024 14:00,13,24,68,2
H05,23-01-2024 15:00,25,12,69,1
H05,23-01-2024 16:00,13,20,41,0
H05,23-01-2024 17:00,48,22,86,2
H05,23-01-2024 18:00,50,10,104,1
H05,23-01-2024 19:00,38,10,34,1
H05,23-01-2024 20:00,31,23,82,1
H05,23-01-2024 21:00,7,5,63,0
H05,23-01-2024 22:00,33,19,22,0
H05,23-01-2024 23:00,59,10,40,2
H05,24-01-2024 00:00,51,14,80,2
H05,24-01-2024 01:00,16,,23,1
H05,24-01-2024 02:00,30,19,108,2
H05,24-01-2024 03:00,19,9,67,0
H05,24-01-2024 04:00,59,16,91,2
H05,24-01-2024 05:00,56,13,115,1
H05,24-01-2024 06:00,49,24,32,1
H05,24-01-2024 07:00,11,,42,2
H05,24-01-2024 08:00,46,8,36,1
H05,24-01-2024 09:00,17,11,29,2
H05,24-01-2024 10:00,20,16,25,2
H05,24-01-2024 11:00,19,9,110,0
H05,24-01-2024 12:00,33,19,41,2
H05,24-01-2024 13:00,20,18,53,0
H05,24-01-2024 14:00,31,5,64,2
H05,24-01-2024 15:00,50,7,114,0
H05,24-01-2024 16:00,37,13,91,1
H05,24-01-2024 17:00,9,,90,2
H05,24-01-2024 18:00,43,11,39,1
H05,24-01-2024 19:00,41,15,78,1
H05,24-01-2024 20:00,24,10,87,0
H05,24-01-2024 21:00,42,24,89,2
H05,24-01-2024 22:00,33,12,32,1
H05,24-01-2024 23:00,13,5,62,2
H05,25-01-2024 00:00,30,,97,1
H05,25-01-2024 01:00,32,18,25,2
H05,25-01-2024 02:00,45,7,25,1
H05,25-01-2024 03:00,9,10,93,2
H05,25-01-2024 04:00,17,21,118,1
H05,25-01-2024 05:00,9,21,91,1
H05,25-01-2024 06:00,5,18,38,1
H05,25-01-2024 07:00,35,5,101,1
H05,25-01-2024 08:00,25,20,111,2
H05,25-01-2024 09:00,40,22,101,0
H05,25-01-2024 10:00,56,22,54,1
H05,25-01-2024 11:00,52,18,75,1
H05,25-01-2024 12:00,28,,21,1
H05,25-01-2024 13:00,50,11,118,2
H05,25-01-2024 14:00,20,8,75,0
H05,25-01-2024 15:00,54,15,110,2
H05,25-01-2024 16:00,30,12,99,1
H05,25-01-2024 17:00,53,20,27,2
H05,25-01-2024 18:00,35,8,41,2
H05,25-01-2024 19:00,53,6,93,2
H05,25-01-2024 20:00,49,13,46,2
H05,25-01-2024 21:00,28,7,41,1
H05,25-01-2024 22:00,39,6,50,0
H05,25-01-2024 23:00,48,12,88,1
H05,26-01-2024 00:00,50,20,40,1
H05,26-01-2024 01:00,43,14,55,1
H05,26-01-2024 02:00,6,5,63,1
H05,26-01-2024 03:00,50,15,20,1
H05,26-01-2024 04:00,17,10,88,2
H05,26-01-2024 05:00,8,20,56,2
H05,26-01-2024 06:00,36,7,54,2
H05,26-01-2024 07:00,44,21,72,1
H05,26-01-2024 08:00,41,11,24,0
H05,26-01-2024 09:00,57,11,40,0
H05,26-01-2024 10:00,58,20,28,2
H05,26-01-2024 11:00,30,9,46,0
H05,26-01-2024 12:00,56,14,46,1
H05,26-01-2024 13:00,7,11,28,1
H05,26-01-2024 14:00,5,6,46,0
H05,26-01-2024 15:00,9,9,59,0
H05,26-01-2024 16:00,28,16,67,0
H05,26-01-2024 17:00,33,12,41,2
H05,26-01-2024 18:00,58,12,81,0
H05,26-01-2024 19:00,35,18,63,2
H05,26-01-2024 20:00,34,18,38,2
H05,26-01-2024 21:00,20,12,86,1
H05,26-01-2024 22:00,9,21,48,1
H05,26-01-2024 23:00,58,10,102,0
H05,27-01-2024 00:00,36,14,95,0
