hospital_id,datetime_hour,er_occupancy,staffing_level,avg_wait_time_last_hour,patients_left_without_being_seen_last_hour
H05,2024-01-13 17:00,57,17.0,51,1
H05,2024-01-13 18:00,9,21.0,50,1
H05,2024-01-13 19:00,16,8.0,36,0
H05,2024-01-13 20:00,53,23.0,59,1
H05,2024-01-13 21:00,7,7.0,68,1
H05,2024-01-13 22:00,38,17.0,22,2
H05,2024-01-13 23:00,16,24.0,32,2
H05,2024-01-14 00:00,53,21.0,45,1
H05,2024-01-14 01:00,24,20.0,49,2
H05,2024-01-14 02:00,8,15.0,65,1
H05,2024-01-14 03:00,38,21.0,109,2
H05,2024-01-14 04:00,56,6.0,59,2
H05,2024-01-14 05:00,49,22.0,75,1
H05,2024-01-14 06:00,50,6.0,35,0
H05,2024-01-14 07:00,45,22.0,85,0
H05,2024-01-14 08:00,53,20.0,59,1
H05,2024-01-14 09:00,41,,75,0
H05,2024-01-14 10:00,15,12.0,106,0
H05,2024-01-14 11:00,31,17.0,49,1
H05,2024-01-14 12:00,39,22.0,88,0
H05,2024-01-14 13:00,15,8.0,28,0
H05,2024-01-14 14:00,18,15.0,60,1
H05,2024-01-14 15:00,34,7.0,62,0
H05,2024-01-14 16:00,28,24.0,25,0
H05,2024-01-14 17:00,10,10.0,98,1
H05,2024-01-14 18:00,28,5.0,56,1
H05,2024-01-14 19:00,54,8.0,100,2
H05,2024-01-14 20:00,22,9.0,85,1
H05,2024-01-14 21:00,52,18.0,101,0
H05,2024-01-14 22:00,59,23.0,47,2
H05,2024-01-14 23:00,27,7.0,68,2
H05,2024-01-15 00:00,8,11.0,38,0
H05,2024-01-15 01:00,20,12.0,51,2
H05,2024-01-15 02:00,51,14.0,75,1
H05,2024-01-15 03:00,51,11.0,73,2
H05,2024-01-15 04:00,16,18.0,32,0
H05,2024-01-15 05:00,45,24.0,91,1
H05,2024-01-15 06:00,55,6.0,41,2
H05,2024-01-15 07:00,59,21.0,52,1
H05,2024-01-15 08:00,10,6.0,57,1
H05,2024-01-15 09:00,57,20.0,98,0
H05,2024-01-15 10:00,18,22.0,95,2
H05,2024-01-15 11:00,38,19.0,66,0
H05,2024-01-15 12:00,15,23.0,26,2
H05,2024-01-15 13:00,36,22.0,36,2
H05,2024-01-15 14:00,15,,76,0
H05,2024-01-15 15:00,58,24.0,28,2
H05,2024-01-15 16:00,40,16.0,51,1
H05,2024-01-15 17:00,40,20.0,26,2
H05,2024-01-15 18:00,32,17.0,61,2
H05,2024-01-15 19:00,16,17.0,115,0
H05,2024-01-15 20:00,47,14.0,22,0
H05,2024-01-15 21:00,36,9.0,69,2
H05,2024-01-15 22:00,25,20.0,107,0
H05,2024-01-15 23:00,10,12.0,86,2
H05,2024-01-16 00:00,12,5.0,67,2
H05,2024-01-16 01:00,33,21.0,76,0
H05,2024-01-16 02:00,43,14.0,65,1
H05,2024-01-16 03:00,35,7.0,83,0
H05,2024-01-16 04:00,24,5.0,118,1
H05,2024-01-16 05:00,43,23.0,88,2
H05,2024-01-16 06:00,8,10.0,74,2
H05,2024-01-16 07:00,43,20.0,49,0
H05,2024-01-16 08:00,22,19.0,68,0
H05,2024-01-16 09:00,7,18.0,44,0
H05,2024-01-16 10:00,13,16.0,96,2
H05,2024-01-16 11:00,45,12.0,79,2
H05,2024-01-16 12:00,44,17.0,63,0
H05,2024-01-16 13:00,18,,68,0
H05,2024-01-16 14:00,13,9.0,114,2
H05,2024-01-16 15:00,38,22.0,58,2
H05,2024-01-16 16:00,20,12.0,74,1
H05,2024-01-16 17:00,21,12.0,52,1
H05,2024-01-16 18:00,43,23.0,24,0
H05,2024-01-16 19:00,14,16.0,59,0
H05,2024-01-16 20:00,24,6.0,99,1
H05,2024-01-16 21:00,9,8.0,111,2
H05,2024-01-16 22:00,33,24.0,62,2
H05,2024-01-16 23:00,58,21.0,107,2
H05,2024-01-17 00:00,32,18.0,108,2
H05,2024-01-17 01:00,45,17.0,95,1
H05,2024-01-17 02:00,19,8.0,37,1
H05,2024-01-17 03:00,38,7.0,94,2
H05,2024-01-17 04:00,39,6.0,29,1
H05,2024-01-17 05:00,42,7.0,74,0
H05,2024-01-17 06:00,37,18.0,55,1
H05,2024-01-17 07:00,53,8.0,109,2
H05,2024-01-17 08:00,30,9.0,84,1
H05,2024-01-17 09:00,28,17.0,77,0
H05,2024-01-17 10:00,19,17.0,33,2
H05,2024-01-17 11:00,21,24.0,83,1
H05,2024-01-17 12:00,7,10.0,107,1
H05,2024-01-17 13:00,34,11.0,113,2
H05,2024-01-17 14:00,37,11.0,37,1
H05,2024-01-17 15:00,31,10.0,75,2
H05,2024-01-17 16:00,24,9.0,21,2
H05,2024-01-17 17:00,50,19.0,118,1
H05,2024-01-17 18:00,51,13.0,36,0
H05,2024-01-17 19:00,24,17.0,58,1
H05,2024-01-17 20:00,58,23.0,48,2
H05,2024-01-17 21:00,12,18.0,36,1
H05,2024-01-17 22:00,30,11.0,64,0
H05,2024-01-17 23:00,47,23.0,37,1
H05,2024-01-18 00:00,21,14.0,90,1
H05,2024-01-18 01:00,55,15.0,60,2
H05,2024-01-18 02:00,7,11.0,49,2
H05,2024-01-18 03:00,40,,47,2
H05,2024-01-18 04:00,38,12.0,57,0
H05,2024-01-18 05:00,39,6.0,45,1
H05,2024-01-18 06:00,36,13.0,60,0
H05,2024-01-18 07:00,55,21.0,62,1
H05,2024-01-18 08:00,19,24.0,21,2
H05,2024-01-18 09:00,21,21.0,109,0
H05,2024-01-18 10:00,8,6.0,112,1
H05,2024-01-18 11:00,36,16.0,118,2
H05,2024-01-18 12:00,54,21.0,43,0
H05,2024-01-18 13:00,16,12.0,81,1
H05,2024-01-18 14:00,44,5.0,115,0
H05,2024-01-18 15:00,37,7.0,32,1
H05,2024-01-18 16:00,35,5.0,72,2
H05,2024-01-18 17:00,29,13.0,61,0
H05,2024-01-18 18:00,7,10.0,52,1
H05,2024-01-18 19:00,11,15.0,34,2
H05,2024-01-18 20:00,46,7.0,88,0
H05,2024-01-18 21:00,6,10.0,36,1
H05,2024-01-18 22:00,47,24.0,59,2
H05,2024-01-18 23:00,43,22.0,102,1
H05,2024-01-19 00:00,48,16.0,43,2
H05,2024-01-19 01:00,41,7.0,25,1
H05,2024-01-19 02:00,19,19.0,72,1
H05,2024-01-19 03:00,30,18.0,116,1
H05,2024-01-19 04:00,35,23.0,92,2
H05,2024-01-19 05:00,13,9.0,56,1
H05,2024-01-19 06:00,28,24.0,94,2
H05,2024-01-19 07:00,36,22.0,94,2
H05,2024-01-19 08:00,40,21.0,94,1
H05,2024-01-19 09:00,8,7.0,114,2
H05,2024-01-19 10:00,44,22.0,48,2
H05,2024-01-19 11:00,51,9.0,88,2
H05,2024-01-19 12:00,23,11.0,56,1
H05,2024-01-19 13:00,49,8.0,83,1
H05,2024-01-19 14:00,31,15.0,36,1
H05,2024-01-19 15:00,29,6.0,91,0
H05,2024-01-19 16:00,26,11.0,32,1
H05,2024-01-19 17:00,19,12.0,53,2
H05,2024-01-19 18:00,12,24.0,97,2
H05,2024-01-19 19:00,40,,53,0
H05,2024-01-19 20:00,17,,31,0
H05,2024-01-19 21:00,15,22.0,81,2
H05,2024-01-19 22:00,54,6.0,87,2
H05,2024-01-19 23:00,42,5.0,110,2
H05,2024-01-20 00:00,45,17.0,99,0
H05,2024-01-20 01:00,57,20.0,102,1
H05,2024-01-20 02:00,47,24.0,52,1
H05,2024-01-20 03:00,30,23.0,39,1
H05,2024-01-20 04:00,54,16.0,42,2
H05,2024-01-20 05:00,33,9.0,41,0
H05,2024-01-20 06:00,52,18.0,24,2
H05,2024-01-20 07:00,9,14.0,57,2
H05,2024-01-20 08:00,14,,58,2
H05,2024-01-20 09:00,48,11.0,49,2
H05,2024-01-20 10:00,17,8.0,109,1
H05,2024-01-20 11:00,59,11.0,93,0
H05,2024-01-20 12:00,36,14.0,104,2
H05,2024-01-20 13:00,20,17.0,54,0
H05,2024-01-20 14:00,11,6.0,57,1
H05,2024-01-20 15:00,19,15.0,74,2
H05,2024-01-20 16:00,37,21.0,82,0
H05,2024-01-20 17:00,11,12.0,56,1
H05,2024-01-20 18:00,5,7.0,87,1
H05,2024-01-20 19:00,8,19.0,66,0
H05,2024-01-20 20:00,25,17.0,31,2
H05,2024-01-20 21:00,46,16.0,111,2
H05,2024-01-20 22:00,40,6.0,36,2
H05,2024-01-20 23:00,15,21.0,87,1
H05,2024-01-21 00:00,36,12.0,35,1
H05,2024-01-21 01:00,19,5.0,61,1
H05,2024-01-21 02:00,45,10.0,70,0
H05,2024-01-21 03:00,31,9.0,72,1
H05,2024-01-21 04:00,7,23.0,22,2
H05,2024-01-21 05:00,17,17.0,43,0
H05,2024-01-21 06:00,29,,107,2
H05,2024-01-21 07:00,39,17.0,29,0
H05,2024-01-21 08:00,24,5.0,59,1
H05,2024-01-21 09:00,51,10.0,75,2
H05,2024-01-21 10:00,53,20.0,53,1
H05,2024-01-21 11:00,58,23.0,33,2
H05,2024-01-21 12:00,53,,102,2
H05,2024-01-21 13:00,7,7.0,54,1
H05,2024-01-21 14:00,30,22.0,48,2
H05,2024-01-21 15:00,18,17.0,107,2
H05,2024-01-21 16:00,18,9.0,94,2
H05,2024-01-21 17:00,33,5.0,47,2
H05,2024-01-21 18:00,19,5.0,27,0
H05,2024-01-21 19:00,9,16.0,70,2
H05,2024-01-21 20:00,52,10.0,105,0
H05,2024-01-21 21:00,15,,36,0
H05,2024-01-21 22:00,29,15.0,97,0
H05,2024-01-21 23:00,21,23.0,52,1
H05,2024-01-22 00:00,5,15.0,30,1
H05,2024-01-22 01:00,36,21.0,41,2
H05,2024-01-22 02:00,12,13.0,43,1
H05,2024-01-22 03:00,28,16.0,84,1
H05,2024-01-22 04:00,27,17.0,69,1
H05,2024-01-22 05:00,5,7.0,93,1
H05,2024-01-22 06:00,44,,117,2
H05,2024-01-22 07:00,42,17.0,63,2
H05,2024-01-22 08:00,34,9.0,118,2
H05,2024-01-22 09:00,57,15.0,108,2
H05,2024-01-22 10:00,15,24.0,51,2
H05,2024-01-22 11:00,16,24.0,119,1
H05,2024-01-22 12:00,11,12.0,77,0
H05,2024-01-22 13:00,8,17.0,33,1
H05,2024-01-22 14:00,47,19.0,74,1
H05,2024-01-22 15:00,39,10.0,41,0
H05,2024-01-22 16:00,38,12.0,101,0
H05,2024-01-22 17:00,31,16.0,66,0
H05,2024-01-22 18:00,15,18.0,43,1
H05,2024-01-22 19:00,50,9.0,97,1
H05,2024-01-22 20:00,40,23.0,71,0
H05,2024-01-22 21:00,45,11.0,45,0
H05,2024-01-22 22:00,31,14.0,57,2
H05,2024-01-22 23:00,34,12.0,44,0
H05,2024-01-23 00:00,41,16.0,103,1
H05,2024-01-23 01:00,50,22.0,42,2
H05,2024-01-23 02:00,55,23.0,42,1
H05,2024-01-23 03:00,39,,103,1
H05,2024-01-23 04:00,48,17.0,66,2
H05,2024-01-23 05:00,47,20.0,24,0
H05,2024-01-23 06:00,14,7.0,103,2
H05,2024-01-23 07:00,35,21.0,30,2
H05,2024-01-23 08:00,58,16.0,25,0
H05,2024-01-23 09:00,32,5.0,92,0
H05,2024-01-23 10:00,52,9.0,90,2
H05,2024-01-23 11:00,33,12.0,116,0
H05,2024-01-23 12:00,37,6.0,71,1
H05,2024-01-23 13:00,49,6.0,85,2
H05,2024-01-23 14:00,13,24.0,68,2
H05,2024-01-23 15:00,25,12.0,69,1
H05,2024-01-23 16:00,13,20.0,41,0
H05,2024-01-23 17:00,48,22.0,86,2
H05,2024-01-23 18:00,50,10.0,104,1
H05,2024-01-23 19:00,38,10.0,34,1
H05,2024-01-23 20:00,31,23.0,82,1
H05,2024-01-23 21:00,7,5.0,63,0
H05,2024-01-23 22:00,33,19.0,22,0
H05,2024-01-23 23:00,59,10.0,40,2
H05,2024-01-24 00:00,51,14.0,80,2
H05,2024-01-24 01:00,16,,23,1
H05,2024-01-24 02:00,30,19.0,108,2
H05,2024-01-24 03:00,19,9.0,67,0
H05,2024-01-24 04:00,59,16.0,91,2
H05,2024-01-24 05:00,56,13.0,115,1
H05,2024-01-24 06:00,49,24.0,32,1
H05,2024-01-24 07:00,11,,42,2
H05,2024-01-24 08:00,46,8.0,36,1
H05,2024-01-24 09:00,17,11.0,29,2
H05,2024-01-24 10:00,20,16.0,25,2
H05,2024-01-24 11:00,19,9.0,110,0
H05,2024-01-24 12:00,33,19.0,41,2
H05,2024-01-24 13:00,20,18.0,53,0
H05,2024-01-24 14:00,31,5.0,64,2
H05,2024-01-24 15:00,50,7.0,114,0
H05,2024-01-24 16:00,37,13.0,91,1
H05,2024-01-24 17:00,9,,90,2
H05,2024-01-24 18:00,43,11.0,39,1
H05,2024-01-24 19:00,41,15.0,78,1
H05,2024-01-24 20:00,24,10.0,87,0
H05,2024-01-24 21:00,42,24.0,89,2
H05,2024-01-24 22:00,33,12.0,32,1
H05,2024-01-24 23:00,13,5.0,62,2
H05,2024-01-25 00:00,30,,97,1
H05,2024-01-25 01:00,32,18.0,25,2
H05,2024-01-25 02:00,45,7.0,25,1
H05,2024-01-25 03:00,9,10.0,93,2
H05,2024-01-25 04:00,17,21.0,118,1
H05,2024-01-25 05:00,9,21.0,91,1
H05,2024-01-25 06:00,5,18.0,38,1
H05,2024-01-25 07:00,35,5.0,101,1
H05,2024-01-25 08:00,25,20.0,111,2
H05,2024-01-25 09:00,40,22.0,101,0
H05,2024-01-25 10:00,56,22.0,54,1
H05,2024-01-25 11:00,52,18.0,75,1
H05,2024-01-25 12:00,28,,21,1
H05,2024-01-25 13:00,50,11.0,118,2
H05,2024-01-25 14:00,20,8.0,75,0
H05,2024-01-25 15:00,54,15.0,110,2
H05,2024-01-25 16:00,30,12.0,99,1
H05,2024-01-25 17:00,53,20.0,27,2
H05,2024-01-25 18:00,35,8.0,41,2
H05,2024-01-25 19:00,53,6.0,93,2
H05,2024-01-25 20:00,49,13.0,46,2
H05,2024-01-25 21:00,28,7.0,41,1
H05,2024-01-25 22:00,39,6.0,50,0
H05,2024-01-25 23:00,48,12.0,88,1
H05,2024-01-26 00:00,50,20.0,40,1
H05,2024-01-26 01:00,43,14.0,55,1
H05,2024-01-26 02:00,6,5.0,63,1
H05,2024-01-26 03:00,50,15.0,20,1
H05,2024-01-26 04:00,17,10.0,88,2
H05,2024-01-26 05:00,8,20.0,56,2
H05,2024-01-26 06:00,36,7.0,54,2
H05,2024-01-26 07:00,44,21.0,72,1
H05,2024-01-26 08:00,41,11.0,24,0
H05,2024-01-26 09:00,57,11.0,40,0
H05,2024-01-26 10:00,58,20.0,28,2
H05,2024-01-26 11:00,30,9.0,46,0
H05,2024-01-26 12:00,56,14.0,46,1
H05,2024-01-26 13:00,7,11.0,28,1
H05,2024-01-26 14:00,5,6.0,46,0
H05,2024-01-26 15:00,9,9.0,59,0
H05,2024-01-26 16:00,28,16.0,67,0
H05,2024-01-26 17:00,33,12.0,41,2
H05,2024-01-26 18:00,58,12.0,81,0
H05,2024-01-26 19:00,35,18.0,63,2
H05,2024-01-26 20:00,34,18.0,38,2
H05,2024-01-26 21:00,20,12.0,86,1
H05,2024-01-26 22:00,9,21.0,48,1
H05,2024-01-26 23:00,58,10.0,102,0
H05,2024-01-27 00:00,36,14.0,95,0
H05,2024-01-27 01:00,17,15.0,85,0
H05,2024-01-27 02:00,20,23.0,53,0
H05,2024-01-27 03:00,27,23.0,41,1
H05,2024-01-27 04:00,42,19.0,76,1
H05,2024-01-27 05:00,31,7.0,60,2
H05,2024-01-27 06:00,43,5.0,85,1
H05,2024-01-27 07:00,59,24.0,63,2
H05,2024-01-27 08:00,45,17.0,63,0
H05,2024-01-27 09:00,24,21.0,101,1
H05,2024-01-27 10:00,22,6.0,48,2
H05,2024-01-27 11:00,6,7.0,50,2
H05,2024-01-27 12:00,57,22.0,51,2
H05,2024-01-27 13:00,8,13.0,93,1
H05,2024-01-27 14:00,19,16.0,63,0
H05,2024-01-27 15:00,27,23.0,62,1
H05,2024-01-27 16:00,28,11.0,110,1
H05,2024-01-27 17:00,37,18.0,93,0
H05,2024-01-27 18:00,18,15.0,44,0
H05,2024-01-27 19:00,30,20.0,99,1
H05,2024-01-27 20:00,42,19.0,21,2
H05,2024-01-27 21:00,36,23.0,118,1
H05,2024-01-27 22:00,29,9.0,106,2
H05,2024-01-27 23:00,55,6.0,33,0
H05,2024-01-28 00:00,22,20.0,86,0
H05,2024-01-28 01:00,36,15.0,93,0
H05,2024-01-28 02:00,15,19.0,60,0
H05,2024-01-28 03:00,39,16.0,84,1
H05,2024-01-28 04:00,20,18.0,42,0
H05,2024-01-28 05:00,44,6.0,35,2
H05,2024-01-28 06:00,43,24.0,60,2
H05,2024-01-28 07:00,56,7.0,85,2
H05,2024-01-28 08:00,41,11.0,77,0
H05,2024-01-28 09:00,12,19.0,75,0
H05,2024-01-28 10:00,14,24.0,84,1
H05,2024-01-28 11:00,18,14.0,110,0
H05,2024-01-28 12:00,27,13.0,90,2
H05,2024-01-28 13:00,14,18.0,41,2
H05,2024-01-28 14:00,27,10.0,32,0
H05,2024-01-28 15:00,40,20.0,58,1
H05,2024-01-28 16:00,57,13.0,49,2
H05,2024-01-28 17:00,41,,114,1
H05,2024-01-28 18:00,22,9.0,73,2
H05,2024-01-28 19:00,16,21.0,51,2
H05,2024-01-28 20:00,23,13.0,23,1
H05,2024-01-28 21:00,56,24.0,52,2
H05,2024-01-28 22:00,56,8.0,52,2
H05,2024-01-28 23:00,25,18.0,106,2
H05,2024-01-29 00:00,30,6.0,69,1
H05,2024-01-29 01:00,36,12.0,54,1
H05,2024-01-29 02:00,53,22.0,115,2
H05,2024-01-29 03:00,39,19.0,98,0
H05,2024-01-29 04:00,35,24.0,45,2
H05,2024-01-29 05:00,5,11.0,23,1
H05,2024-01-29 06:00,20,23.0,61,2
H05,2024-01-29 07:00,14,19.0,89,0
H05,2024-01-29 08:00,31,19.0,54,1
H05,2024-01-29 09:00,36,24.0,103,2
H05,2024-01-29 10:00,34,14.0,21,1
H05,2024-01-29 11:00,36,19.0,62,2
H05,2024-01-29 12:00,56,23.0,103,0
H05,2024-01-29 13:00,46,16.0,106,2
H05,2024-01-29 14:00,33,15.0,66,1
H05,2024-01-29 15:00,9,18.0,58,2
H05,2024-01-29 16:00,12,6.0,66,0
H05,2024-01-29 17:00,34,14.0,41,2
H05,2024-01-29 18:00,52,19.0,88,1
H05,2024-01-29 19:00,39,24.0,36,0
H05,2024-01-29 20:00,33,16.0,80,1
H05,2024-01-29 21:00,38,22.0,79,2
H05,2024-01-29 22:00,58,14.0,26,1
H05,2024-01-29 23:00,41,16.0,59,1
H05,2024-01-30 00:00,45,7.0,80,2
H05,2024-01-30 01:00,35,20.0,92,2
H05,2024-01-30 02:00,9,24.0,33,2
H05,2024-01-30 03:00,14,22.0,81,0
H05,2024-01-30 04:00,17,11.0,98,2
H05,2024-01-30 05:00,25,20.0,106,1
H05,2024-01-30 06:00,13,21.0,20,1
H05,2024-01-30 07:00,34,21.0,78,1
H05,2024-01-30 08:00,20,17.0,46,2
H05,2024-01-30 09:00,9,18.0,48,1
H05,2024-01-30 10:00,32,14.0,99,0
H05,2024-01-30 11:00,32,13.0,88,1
H05,2024-01-30 12:00,17,8.0,26,1
H05,2024-01-30 13:00,58,17.0,97,2
H05,2024-01-30 14:00,20,14.0,117,2
H05,2024-01-30 15:00,34,9.0,112,0
H05,2024-01-30 16:00,54,14.0,56,2
H05,2024-01-30 17:00,20,22.0,81,0
H05,2024-01-30 18:00,8,20.0,52,2
H05,2024-01-30 19:00,48,5.0,76,0
H05,2024-01-30 20:00,13,24.0,73,2
H05,2024-01-30 21:00,29,15.0,114,0
H05,2024-01-30 22:00,45,13.0,26,2
H05,2024-01-30 23:00,12,8.0,44,1
H05,2024-01-31 00:00,17,20.0,65,0
H05,2024-01-31 01:00,30,18.0,111,2
H05,2024-01-31 02:00,14,24.0,73,1
H05,2024-01-31 03:00,29,,103,0
H05,2024-01-31 04:00,14,19.0,44,0
H05,2024-01-31 05:00,30,24.0,108,1
H05,2024-01-31 06:00,47,6.0,103,2
H05,2024-01-31 07:00,58,22.0,111,2
H05,2024-01-31 08:00,13,12.0,50,1
H05,2024-01-31 09:00,32,14.0,90,1
H05,2024-01-31 10:00,8,8.0,83,2
H05,2024-01-31 11:00,41,23.0,22,1
H05,2024-01-31 12:00,44,20.0,36,1
H05,2024-01-31 13:00,55,13.0,100,0
H05,2024-01-31 14:00,51,16.0,78,1
H05,2024-01-31 15:00,30,,27,2
H05,2024-01-31 16:00,15,16.0,108,0
H05,2024-01-31 17:00,40,14.0,45,0
H05,2024-01-31 18:00,35,8.0,27,2
H05,2024-01-31 19:00,47,9.0,74,0
H05,2024-01-31 20:00,19,15.0,94,0
H05,2024-01-31 21:00,8,11.0,30,2
H05,2024-01-31 22:00,17,16.0,28,0
H05,2024-01-31 23:00,19,23.0,72,0
H05,2024-02-01 00:00,6,5.0,33,2
H05,2024-02-01 01:00,54,8.0,30,0
H05,2024-02-01 02:00,30,7.0,45,0
H05,2024-02-01 03:00,6,12.0,38,1
H05,2024-02-01 04:00,47,13.0,33,1
H05,2024-02-01 05:00,19,12.0,46,1
H05,2024-02-01 06:00,53,20.0,27,1
H05,2024-02-01 07:00,36,17.0,101,2
H05,2024-02-01 08:00,25,18.0,103,2
H05,2024-02-01 09:00,58,6.0,34,2
H05,2024-02-01 10:00,33,10.0,31,1
H05,2024-02-01 11:00,31,22.0,53,1
H05,2024-02-01 12:00,27,13.0,38,2
H05,2024-02-01 13:00,9,5.0,59,0
H05,2024-02-01 14:00,13,5.0,106,1
H05,2024-02-01 15:00,19,9.0,100,0
H05,2024-02-01 16:00,27,17.0,32,2
H05,2024-02-01 17:00,31,9.0,21,0
H05,2024-02-01 18:00,14,5.0,96,2
H05,2024-02-01 19:00,8,22.0,21,1
H05,2024-02-01 20:00,7,22.0,114,0
H05,2024-02-01 21:00,34,9.0,33,1
H05,2024-02-01 22:00,17,6.0,105,0
H05,2024-02-01 23:00,43,22.0,33,1
H05,2024-02-02 00:00,18,6.0,104,0
H05,2024-02-02 01:00,25,23.0,48,0
H05,2024-02-02 02:00,18,18.0,114,0
H05,2024-02-02 03:00,26,11.0,69,1
H05,2024-02-02 04:00,6,24.0,58,1
H05,2024-02-02 05:00,38,9.0,42,2
H05,2024-02-02 06:00,36,24.0,88,1
H05,2024-02-02 07:00,38,13.0,93,2
H05,2024-02-02 08:00,56,12.0,49,2
H05,2024-02-02 09:00,37,18.0,27,1
H05,2024-02-02 10:00,9,,108,0
H05,2024-02-02 11:00,38,10.0,111,1
H05,2024-02-02 12:00,7,21.0,20,2
H05,2024-02-02 13:00,31,19.0,38,0
H05,2024-02-02 14:00,44,23.0,35,1
H05,2024-02-02 15:00,46,13.0,95,0
H05,2024-02-02 16:00,54,11.0,38,1
H05,2024-02-02 17:00,23,21.0,40,1
H05,2024-02-02 18:00,20,24.0,36,1
H05,2024-02-02 19:00,6,6.0,106,2
H05,2024-02-02 20:00,29,17.0,88,1
H05,2024-02-02 21:00,46,9.0,86,2
H05,2024-02-02 22:00,20,8.0,98,2
H05,2024-02-02 23:00,27,9.0,105,2
H05,2024-02-03 00:00,51,16.0,96,0
H05,2024-02-03 01:00,19,23.0,66,0
H05,2024-02-03 02:00,17,16.0,76,0
H05,2024-02-03 03:00,58,12.0,115,2
H05,2024-02-03 04:00,51,24.0,27,1
H05,2024-02-03 05:00,12,15.0,20,2
H05,2024-02-03 06:00,5,8.0,100,2
H05,2024-02-03 07:00,52,10.0,58,0
H05,2024-02-03 08:00,46,18.0,112,1
H05,2024-02-03 09:00,54,23.0,107,2
H05,2024-02-03 10:00,6,14.0,63,1
H05,2024-02-03 11:00,50,23.0,103,0
H05,2024-02-03 12:00,23,16.0,101,0
H05,2024-02-03 13:00,6,8.0,21,2
H05,2024-02-03 14:00,45,24.0,84,0
H05,2024-02-03 15:00,27,10.0,84,2
H05,2024-02-03 16:00,53,18.0,108,2
H05,2024-02-03 17:00,19,17.0,49,0
H05,2024-02-03 18:00,43,6.0,50,2
H05,2024-02-03 19:00,8,16.0,38,0
H05,2024-02-03 20:00,27,5.0,115,2
H05,2024-02-03 21:00,40,14.0,25,0
H05,2024-02-03 22:00,33,12.0,64,1
H05,2024-02-03 23:00,17,9.0,36,0
H05,2024-02-04 00:00,10,23.0,46,0
H05,2024-02-04 01:00,22,10.0,101,0
H05,2024-02-04 02:00,32,5.0,79,0
H05,2024-02-04 03:00,51,15.0,111,0
H05,2024-02-04 04:00,55,11.0,68,1
H05,2024-02-04 05:00,11,21.0,71,0
H05,2024-02-04 06:00,19,19.0,97,2
H05,2024-02-04 07:00,15,19.0,113,0
H05,2024-02-04 08:00,35,8.0,35,0
H05,2024-02-04 09:00,19,21.0,109,0
H05,2024-02-04 10:00,28,22.0,110,2
H05,2024-02-04 11:00,57,16.0,85,2
H05,2024-02-04 12:00,59,11.0,119,0
H05,2024-02-04 13:00,45,16.0,37,2
H05,2024-02-04 14:00,45,11.0,69,2
H05,2024-02-04 15:00,48,9.0,114,1
H05,2024-02-04 16:00,5,24.0,97,0
H05,2024-02-04 17:00,43,23.0,100,2
H05,2024-02-04 18:00,21,22.0,56,0
H05,2024-02-04 19:00,24,11.0,22,0
H05,2024-02-04 20:00,20,9.0,85,0
H05,2024-02-04 21:00,20,22.0,25,0
H05,2024-02-04 22:00,57,18.0,82,0
H05,2024-02-04 23:00,20,10.0,110,2
H05,2024-02-05 00:00,35,6.0,114,0
H05,2024-02-05 01:00,5,5.0,118,2
H05,2024-02-05 02:00,37,15.0,76,1
H05,2024-02-05 03:00,6,,115,0
H05,2024-02-05 04:00,37,16.0,36,2
H05,2024-02-05 05:00,38,24.0,50,1
H05,2024-02-05 06:00,44,24.0,98,0
H05,2024-02-05 07:00,14,20.0,37,1
H05,2024-02-05 08:00,5,24.0,118,0
H05,2024-02-05 09:00,52,,85,1
H05,2024-02-05 10:00,24,9.0,110,0
H05,2024-02-05 11:00,58,7.0,84,2
H05,2024-02-05 12:00,32,17.0,80,0
H05,2024-02-05 13:00,51,18.0,117,2
H05,2024-02-05 14:00,33,19.0,84,0
H05,2024-02-05 15:00,7,10.0,37,1
H05,2024-02-05 16:00,37,21.0,77,2
H05,2024-02-05 17:00,16,19.0,63,2
H05,2024-02-05 18:00,33,9.0,58,1
H05,2024-02-05 19:00,40,7.0,68,1
H05,2024-02-05 20:00,6,24.0,38,1
H05,2024-02-05 21:00,24,21.0,96,1
H05,2024-02-05 22:00,8,13.0,44,0
H05,2024-02-05 23:00,41,17.0,60,0
H05,2024-02-06 00:00,24,12.0,49,0
H05,2024-02-06 01:00,55,10.0,91,2
H05,2024-02-06 02:00,11,,110,2
H05,2024-02-06 03:00,5,12.0,76,0
H05,2024-02-06 04:00,57,11.0,30,2
H05,2024-02-06 05:00,44,8.0,73,2
H05,2024-02-06 06:00,33,8.0,114,0
H05,2024-02-06 07:00,31,23.0,60,1
H05,2024-02-06 08:00,28,15.0,63,0
H05,2024-02-06 09:00,38,15.0,48,1
H05,2024-02-06 10:00,7,10.0,105,1
H05,2024-02-06 11:00,12,16.0,70,2
H05,2024-02-06 12:00,18,24.0,62,1
H05,2024-02-06 13:00,20,6.0,47,2
H05,2024-02-06 14:00,46,13.0,45,1
H05,2024-02-06 15:00,7,20.0,71,2
H05,2024-02-06 16:00,40,14.0,74,1
H05,2024-02-06 17:00,16,22.0,31,1
H05,2024-02-06 18:00,43,7.0,75,1
H05,2024-02-06 19:00,34,18.0,82,2
H05,2024-02-06 20:00,29,23.0,100,2
H05,2024-02-06 21:00,31,15.0,32,0
H05,2024-02-06 22:00,57,22.0,63,2
H05,2024-02-06 23:00,19,7.0,34,0
H05,2024-02-07 00:00,27,13.0,105,0
